Номер,Article Title,Source,Words,Persistent URL
27,Болейте на здоровье,"Sankt-Peterburgskie vedomosti, No.27, February 14, 2020, page(s):7",317,https://dlib.eastview.com/browse/doc/57497206
27,Не по контракту,"Sankt-Peterburgskie vedomosti, No.27, February 14, 2020, page(s):7",751,https://dlib.eastview.com/browse/doc/57497202
27,С хоккеистов не сводят глаз,"Sankt-Peterburgskie vedomosti, No.27, February 14, 2020, page(s):7",1350,https://dlib.eastview.com/browse/doc/57497204
27,Эксклюзивная игра,"Sankt-Peterburgskie vedomosti, No.27, February 14, 2020, page(s):7",746,https://dlib.eastview.com/browse/doc/57497203
27,Куда идет православная молодежь,"Sankt-Peterburgskie vedomosti, No.27, February 14, 2020, page(s):8",214,https://dlib.eastview.com/browse/doc/57497209
27,Летчики пакуют чемоданы,"Sankt-Peterburgskie vedomosti, No.27, February 14, 2020, page(s):8",413,https://dlib.eastview.com/browse/doc/57497208
28,Бертенс защитила титул,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):1",74,https://dlib.eastview.com/browse/doc/57524534
28,Добровольцы увидят парад,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):1",115,https://dlib.eastview.com/browse/doc/57524532
28,Колокольный бум,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):1",627,https://dlib.eastview.com/browse/doc/57524537
28,Ленинградская область. Бытовые услуги населению,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):1",121,https://dlib.eastview.com/browse/doc/57524536
28,Петербург на пике спроса,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):1",107,https://dlib.eastview.com/browse/doc/57524535
28,"ССО: поработать, заработать, получить","Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):1",495,https://dlib.eastview.com/browse/doc/57524539
28,Субботний день за Нарвской заставой,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):1",471,https://dlib.eastview.com/browse/doc/57524538
28,У Логинова две медали,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):1",150,https://dlib.eastview.com/browse/doc/57524533
28,"Hello, это ""112""?","Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):2",451,https://dlib.eastview.com/browse/doc/57524543
28,"В больничный бокс, по закону","Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):2",685,https://dlib.eastview.com/browse/doc/57524546
28,В июле поедем по-другому,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):2",103,https://dlib.eastview.com/browse/doc/57524545
28,Где же выход из-под земли?,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):2",196,https://dlib.eastview.com/browse/doc/57524544
28,Обойдемся своими силами,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):2",172,https://dlib.eastview.com/browse/doc/57524542
28,Долгая жизнь с именем Фаберже,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):3",215,https://dlib.eastview.com/browse/doc/57524550
28,"Людвиг, Теодор и Джованни","Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):3",641,https://dlib.eastview.com/browse/doc/57524547
28,"Понаехали, но не доехали","Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):3",450,https://dlib.eastview.com/browse/doc/57524548
28,"Сменщик ""Невской заставы""","Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):3",69,https://dlib.eastview.com/browse/doc/57524551
28,Вне зоны комфорта,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):4",963,https://dlib.eastview.com/browse/doc/57524557
28,Дайте имя капуцину,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):4",119,https://dlib.eastview.com/browse/doc/57524556
28,Как съехать с большой дороги,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):4",103,https://dlib.eastview.com/browse/doc/57524555
28,Неизвестному шоферу,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):4",451,https://dlib.eastview.com/browse/doc/57524552
28,Числа Петербурга,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):4",81,https://dlib.eastview.com/browse/doc/57524553
28,Доходный портфель,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):5",398,https://dlib.eastview.com/browse/doc/57524559
28,Кафе поборются с отходами,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):5",332,https://dlib.eastview.com/browse/doc/57524562
28,Мошенники с виртуальной барахолки,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):5",1242,https://dlib.eastview.com/browse/doc/57524560
28,Наши регионы. Тяжпром +,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):5",103,https://dlib.eastview.com/browse/doc/57524558
28,Реактор накрыли бетоном,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):5",296,https://dlib.eastview.com/browse/doc/57524561
28,Туризм в промышленных масштабах,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):5",171,https://dlib.eastview.com/browse/doc/57524563
28,Жертвы порчи,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):6",682,https://dlib.eastview.com/browse/doc/57524565
28,И вот пришел усатый нянь,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):6",738,https://dlib.eastview.com/browse/doc/57524564
28,Пельмень на ревизии,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):6",1627,https://dlib.eastview.com/browse/doc/57524566
28,Клюшки ломаются к голу,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):7",786,https://dlib.eastview.com/browse/doc/57524568
28,Остановка на переходе,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):7",717,https://dlib.eastview.com/browse/doc/57524567
28,Спартанские ракетки,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):7",679,https://dlib.eastview.com/browse/doc/57524570
28,Спаситель Паскуаль,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):7",531,https://dlib.eastview.com/browse/doc/57524571
28,Петербург наводит мосты с Ашхабадом,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):8",176,https://dlib.eastview.com/browse/doc/57524572
28,Проверка на прочность,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):8",814,https://dlib.eastview.com/browse/doc/57524574
28,Решительные меры КНР против вируса,"Sankt-Peterburgskie vedomosti, No.28, February 17, 2020, page(s):8",214,https://dlib.eastview.com/browse/doc/57524573
29,"Борьба с ""сигнальной"" шваброй","Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):1",1477,https://dlib.eastview.com/browse/doc/57599858
29,Лидеры по качеству жизни,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):1",125,https://dlib.eastview.com/browse/doc/57599855
29,Петербург. Малые промышленные предприятия,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):1",107,https://dlib.eastview.com/browse/doc/57599856
29,Полностью наш самолет,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):1",94,https://dlib.eastview.com/browse/doc/57599854
29,Поправкам продлили срок,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):1",104,https://dlib.eastview.com/browse/doc/57599852
29,"Соучастие, нужное городу","Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):1",839,https://dlib.eastview.com/browse/doc/57599859
29,Чиновники пойдут в народ,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):1",148,https://dlib.eastview.com/browse/doc/57599853
29,Эта двукратная Кики,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):1",1405,https://dlib.eastview.com/browse/doc/57599857
29,Глядя на старый виадук,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):2",556,https://dlib.eastview.com/browse/doc/57599865
29,Мечта разбилась о газон,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):2",155,https://dlib.eastview.com/browse/doc/57599863
29,"Остров пишем, что в уме?","Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):2",630,https://dlib.eastview.com/browse/doc/57599864
29,Петербург поможет бездомным животным,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):2",309,https://dlib.eastview.com/browse/doc/57599862
29,Безумное чаепитие у Ани,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):3",321,https://dlib.eastview.com/browse/doc/57599869
29,Вот зачем нам Эрмитаж,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):3",463,https://dlib.eastview.com/browse/doc/57599866
29,Дорога памяти в цифре,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):3",183,https://dlib.eastview.com/browse/doc/57599872
29,Когда жадность не порок,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):3",174,https://dlib.eastview.com/browse/doc/57599868
29,Погибшим в мирное время,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):3",180,https://dlib.eastview.com/browse/doc/57599867
29,Правда о Самсоне,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):3",786,https://dlib.eastview.com/browse/doc/57599871
29,Числа Петербурга,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):3",47,https://dlib.eastview.com/browse/doc/57599870
29,"Адмирал, ковавший щит","Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):4",475,https://dlib.eastview.com/browse/doc/57599875
29,Производительность поддержат материально,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):4",288,https://dlib.eastview.com/browse/doc/57599873
29,Против философии не попрешь,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):4",815,https://dlib.eastview.com/browse/doc/57599874
29,"Бьют, но нечасто","Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):5",177,https://dlib.eastview.com/browse/doc/57599877
29,Забыл или украл?,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):5",558,https://dlib.eastview.com/browse/doc/57599878
29,Помочь немедленно!,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):5",650,https://dlib.eastview.com/browse/doc/57599876
29,Красавица с волчьим оскалом,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):6",445,https://dlib.eastview.com/browse/doc/57599882
29,Рецептура грунта,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):6",690,https://dlib.eastview.com/browse/doc/57599880
29,Срежем лишнее,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):6",505,https://dlib.eastview.com/browse/doc/57599879
29,Фиалка в реанимации,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):6",763,https://dlib.eastview.com/browse/doc/57599881
29,Выиграл под прессом,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):7",678,https://dlib.eastview.com/browse/doc/57599883
29,Морозов разогреет КХЛ,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):7",782,https://dlib.eastview.com/browse/doc/57599887
29,Один тренер - две команды,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):7",362,https://dlib.eastview.com/browse/doc/57599886
29,У Семака перебор,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):7",467,https://dlib.eastview.com/browse/doc/57599884
29,Рассекреченная Ялта,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):8",236,https://dlib.eastview.com/browse/doc/57599889
29,Таможня к Евро-2020 готова,"Sankt-Peterburgskie vedomosti, No.29, February 18, 2020, page(s):8",258,https://dlib.eastview.com/browse/doc/57599888
30,"""Побуянили"" и разойдутся творить","Sankt-Peterburgskie vedomosti, No.30, February 19, 2020, page(s):1",342,https://dlib.eastview.com/browse/doc/57600579
30,Горячее и бесплатное,"Sankt-Peterburgskie vedomosti, No.30, February 19, 2020, page(s):1",89,https://dlib.eastview.com/browse/doc/57600573
30,Добрые люди - россияне,"Sankt-Peterburgskie vedomosti, No.30, February 19, 2020, page(s):1",126,https://dlib.eastview.com/browse/doc/57600575
30,Кого притянула Арктика,"Sankt-Peterburgskie vedomosti, No.30, February 19, 2020, page(s):1",268,https://dlib.eastview.com/browse/doc/57600578
30,Ленинградская область. Малые промышленные предприятия,"Sankt-Peterburgskie vedomosti, No.30, February 19, 2020, page(s):1",127,https://dlib.eastview.com/browse/doc/57600576
